RTime	Date	track	Qualifier	Odds_Numeric	Odds_Exchange	Race_Type	Position	Runners	Jockey	Trainer	
"20:30:00"	"2026-07-25"	"Lingfield"	"Sandscreendeliverd"	"3.00"	"4.4"	"Handicap"	"3"	"7"	"Queally, T P"	"Crate, Peter"
"19:27:00"	"2026-07-09"	"Newbury"	"Sea Founder"	"33.00"	"60"	"Handicap"	"6"	"12"	"Hoodless, Oliver"	"Hughes, Richard"
"15:45:00"	"2026-07-09"	"Carlisle"	"Great"	"9.00"	"13.33"	"Handicap"	"1"	"11"	"England, Jonathan"	"England, Sam"
"20:00:00"	"2026-07-02"	"Newbury"	"Slipper Time"	"14.00"	"21"	"Handicap"	"8"	"14"	"Currie, Nicola"	"Candy, H"
"11:45:00"	"2026-06-26"	"Doncaster"	"Magic Music"	"3.33"	"4.54"	"Handicap"	"6"	"7"	"Catton, Luke"	"Hollinshead, Steph"
"13:15:00"	"2026-06-25"	"Newmarket (July)"	"Bridgets View"	"12.00"	"16.5"	"Handicap"	"6"	"6"	"Haines, Olivia"	"Williams, S C"
"19:00:00"	"2026-06-23"	"Newbury"	"Havana Halo"	"40.00"	"59.52"	"Handicap"	"11"	"12"	"Egan, John"	"Davis, D J S Ffrench"
"20:15:00"	"2026-06-20"	"Nottingham"	"Cairdeas"	"3.50"	"5.2"	"Handicap"	"2"	"5"	"Bowen, S D"	"Midgley, P T"
"13:24:00"	"2026-06-20"	"Newmarket (July)"	"Into Combat"	"6.00"	"8.8"	"Handicap"	"10"	"11"	"Scott, Miss Poppy"	"Prescott, Sir Mark"
"18:10:00"	"2026-06-18"	"Ascot"	"Cosi Bello"	"9.00"	"12.19"	"Handicap"	"10"	"28"	"Bradley, Paddy"	"Fellowes, Charlie"
"17:35:00"	"2026-06-17"	"Ascot"	"Rumba Numba"	"14.00"	"21"	"Handicap"	"5"	"24"	"Mitchell, Jack"	"Varian, Roger"
"17:05:00"	"2026-06-15"	"Chepstow"	"Dinah Myte"	"2.50"	"3.6"	"Handicap"	"4"	"10"	"Bass, George"	"Gallagher, J"
"16:40:00"	"2026-06-14"	"Doncaster"	"Mystical Storm"	"10.00"	"12.5"	"Handicap"	"3"	"12"	"Sexton, Ryan"	"Camacho, Miss J A"
"15:30:00"	"2026-06-11"	"Newbury"	"Obsidian Dream"	"66.00"	"170"	"Handicap"	"14"	"15"	"Dawes, Rose"	"Moore, J S"
"16:50:00"	"2026-06-10"	"Yarmouth"	"Renewal"	"20.00"	"23.22"	"Handicap"	"5"	"11"	"Greatrex, Edward"	"Beckett, R M"
"19:25:00"	"2026-06-06"	"Chepstow"	"A Rose Adaay"	"7.00"	"8.8"	"Handicap"	"3"	"8"	"Ffrench Davis, Mr Ben"	"Harris, Miss G"
"17:00:00"	"2026-06-06"	"Doncaster"	"Magic Music"	"4.00"	"6.2"	"Handicap"	"1"	"11"	"Catton, Luke"	"Hollinshead, Steph"
"20:05:00"	"2026-06-05"	"Doncaster"	"Alondra"	"14.00"	"20.04"	"Handicap"	"8"	"13"	"ONeill, K T"	"Dixon, Scott"
