RTime	Date	track	Qualifier	Odds_Numeric	Odds_Exchange	Race_Type	Position	Runners	Jockey	Trainer	
"18:00:00"	"2026-07-31"	"Galway"	"Rising Dust (IRE)"	"14.00"	"22.42"	"Handicap Chase"	"3"	"20"	"Meyler, D"	"Mullins, Emmet"
"18:12:00"	"2026-07-30"	"Galway"	"Macdonagh Park (IRE)"	"14.00"	"24.77"	"NH Flat"	"7"	"16"	"Maguire, Mr F"	"Hogan, Denis Gerard"
"15:55:00"	"2026-07-30"	"Galway"	"Brother Walfrid (IRE)"	"6.50"	"9.17"	"Novices Hurdle"	"5"	"6"	"Kennedy, J W"	"Elliott, Gordon"
"17:10:00"	"2026-07-27"	"Galway"	"Carmels Phoenix (IRE)"	"3.00"	"4.5"	"Novices Hurdle"	"F"	"11"	"OConnor, Mr T E"	"Fahey, Mark"
"18:46:00"	"2026-07-24"	"Kilbeggan"	"Silly Mongoose (IRE)"	"22.00"	"32"	"Handicap Hurdle"	"7"	"10"	"Harvey, A"	"Foley, Patrick T"
"17:35:00"	"2026-07-24"	"Uttoxeter"	"Upton Fern"	"125.00"	"220"	"NH Flat"	"11"	"12"	"Fenelon, S"	"Hamer, Mrs D A"
"20:05:00"	"2026-07-23"	"Wexford"	"Treacys Ella (IRE)"	"9.00"	"20"	"NH Flat"	"5"	"14"	"Queally, Mr D L"	"Queally, Declan"
"19:30:00"	"2026-07-23"	"Wexford"	"Tasmanian Girl (IRE)"	"4.50"	"7.87"	"Handicap Hurdle"	"9"	"10"	"Ewing, Sam"	"Queally, Declan"
"17:06:00"	"2026-07-21"	"Ballinrobe"	"Lady Felicia (IRE)"	"11.00"	"18"	"Maiden Hurdle"	"5"	"13"	"Torrens, Simon"	"Howard, Aidan Anthony"
"16:36:00"	"2026-07-21"	"Ballinrobe"	"Spanish Rising (IRE)"	"5.50"	"8"	"Maiden Hurdle"	"4"	"15"	"OKeeffe, Darragh"	"Bromhead, Henry De"
"14:45:00"	"2026-07-18"	"Market Rasen"	"Riaan (IRE)"	"40.00"	"81.63"	"Handicap Chase"	"F"	"13"	"Gilligan, D J"	"Elliott, Gordon"
"17:25:00"	"2026-07-17"	"Killarney"	"Unquite Dreams (IRE)"	"14.00"	"27.11"	"NH Flat"	"1"	"12"	"Doyle, Mr D"	"Allen, Sean"
"16:52:00"	"2026-07-17"	"Killarney"	"Oogum Boogum (IRE)"	"3.50"	"4.9"	"Handicap Chase"	"3"	"15"	"Fitzgerald, S"	"Budds, David Kenneth"
"16:52:00"	"2026-07-17"	"Killarney"	"Robin Elite (IRE)"	"40.00"	"76.43"	"Handicap Chase"	"6"	"15"	"Murphy, Mr K A"	"OSullivan, Eugene M"
"16:17:00"	"2026-07-17"	"Killarney"	"The Dara Man (IRE)"	"20.00"	"34"	"Handicap Chase"	"F"	"15"	"Aherne, Mr J"	"Ryan, John Patrick"
"20:30:00"	"2026-07-16"	"Killarney"	"S T Hamo (IRE)"	"16.00"	"18.53"	"NH Flat"	"4"	"15"	"OConnor, Miss A B"	"McCann, Anthony"
"17:35:00"	"2026-07-16"	"Killarney"	"Max Time (IRE)"	"50.00"	"135.52"	"Handicap Hurdle"	"4"	"15"	"Cleary, Mr Paddy"	"Madden, I"
"16:30:00"	"2026-07-16"	"Killarney"	"Eyecanboogie (IRE)"	"80.00"	"230"	"Maiden Hurdle"	"UR"	"9"	"Hogan, C M"	"McNamara, E"
"14:48:00"	"2026-07-15"	"Uttoxeter"	"Daring To Dream"	"11.00"	"16.31"	"Handicap Novices Hurdle"	"8"	"12"	"Best, J A"	"Dickin, Harriet"
"15:37:00"	"2026-07-14"	"Downpatrick"	"Talladega (IRE)"	"22.00"	"39.03"	"Maiden Hurdle"	"4"	"12"	"Doyle, R A"	"Bowe, Colin"
"15:07:00"	"2026-07-14"	"Downpatrick"	"Broken Ice (IRE)"	"25.00"	"42"	"Handicap Hurdle"	"10"	"15"	"Harvey, A"	"McConnell, John C"
"15:07:00"	"2026-07-14"	"Downpatrick"	"Firstupbestdressed (IRE)"	"14.00"	"25"	"Handicap Hurdle"	"14"	"15"	"Donovan, Philip"	"McGill, Gary"
"14:07:00"	"2026-07-14"	"Downpatrick"	"Cool Native (IRE)"	"2.75"	"5.7"	"Maiden Hurdle"	"3"	"11"	"Kennedy, J W"	"Elliott, Gordon"
"14:07:00"	"2026-07-14"	"Downpatrick"	"Three Leaf Clover (IRE)"	"200.00"	"822.2"	"Maiden Hurdle"	"10"	"11"	"Balfe, A"	"McLoughlin, D A"
"16:00:00"	"2026-07-12"	"Sligo"	"Dream Shaper (IRE)"	"25.00"	"31.36"	"Handicap Hurdle"	"3"	"15"	"Cleary, Mr Paddy"	"Madden, I"
"16:00:00"	"2026-07-12"	"Sligo"	"Sekifi (IRE)"	"10.00"	"13.44"	"Handicap Hurdle"	"PU"	"15"	"Kenneally, Michael"	"Smith, Matthew J"
"15:25:00"	"2026-07-12"	"Sligo"	"Leo Messy (IRE)"	"4.50"	"7.28"	"Handicap Hurdle"	"8"	"14"	"Sexton, Mr H E"	"Gibney, Thomas"
"15:00:00"	"2026-07-12"	"Stratford"	"Miss Pearl (IRE)"	"9.00"	"12.89"	"Handicap Novices Chase"	"2"	"8"	"Fenelon, S"	"Rees, D A"
"13:10:00"	"2026-07-12"	"Sligo"	"Bobby Kirova"	"50.00"	"80"	"Maiden Hurdle"	"3"	"11"	"Halford, Mr J M"	"Butler, Michael"
"18:50:00"	"2026-07-10"	"Cork"	"Bossy Bird (IRE)"	"25.00"	"40"	"Handicap Hurdle"	"2"	"16"	"Sexton, Mr H E"	"Gibney, Thomas"
"18:15:00"	"2026-07-10"	"Cork"	"Urban War (IRE)"	"66.00"	"251.95"	"Handicap Hurdle"	"11"	"23"	"Hanlon, Mr P"	"Hanlon, John Joseph"
"17:45:00"	"2026-07-10"	"Cork"	"Cloonbonniffe (IRE)"	"25.00"	"42.71"	"Maiden Hurdle"	"15"	"20"	"Deegan, R"	"McNiff, Mark Michael"
"17:45:00"	"2026-07-10"	"Cork"	"Minella Post"	"2.50"	"3.99"	"Maiden Hurdle"	"F"	"20"	"Sexton, Mr H E"	"Gibney, Thomas"
"17:25:00"	"2026-07-10"	"Kilbeggan"	"Chantilly Wings (IRE)"	"5.50"	"8"	"Maiden Hurdle"	"2"	"8"	"Millar, Mr C P"	"Collins, C M"
"17:10:00"	"2026-07-10"	"Cork"	"Pillartou (IRE)"	"150.00"	"289.96"	"Maiden Hurdle"	"10"	"14"	"Donovan, Philip"	"Gilligan, Paul John"
"15:00:00"	"2026-07-07"	"Uttoxeter"	"Roger Pol (IRE)"	"10.00"	"14.49"	"Handicap Hurdle"	"9"	"11"	"Ryder, Isabelle"	"Snowden, Jamie"
"19:18:00"	"2026-07-06"	"Roscommon"	"Del Boys Diva (IRE)"	"18.00"	"24"	"Handicap Hurdle"	"1"	"16"	"OKeeffe, Sean F"	"Crawley, Shane"
"16:38:00"	"2026-07-06"	"Roscommon"	"Rockys Howya (IRE)"	"1.88"	"3.3"	"Claimer Hurdle"	"1"	"8"	"Healy, Mr Kevin"	"Queally, Declan"
"20:00:00"	"2026-07-03"	"Wexford"	"Hey Sir (IRE)"	"33.00"	"56.11"	"Handicap Chase"	"7"	"13"	"OKeeffe, Sean F"	"Maher, Peter"
"17:50:00"	"2026-07-03"	"Wexford"	"My Mate Tony (IRE)"	"80.00"	"210"	"Handicap Hurdle"	"13"	"14"	"Smithers, P T"	"McCreery, Peter"
