RTime	Date	track	Qualifier	Odds_Numeric	Odds_Exchange	Race_Type	Position	Runners	Jockey	Trainer	
"19:55:00"	"2026-07-31"	"Musselburgh"	"Misemerald (IRE)"	"3.33"	"5.3"	"Handicap"	"2"	"7"	"Stott, Kevin"	"Kirby, P A"
"17:35:00"	"2026-05-21"	"Musselburgh"	"Soul Seeker (IRE)"	"33.00"	"57.77"	"Handicap"	"7"	"8"	"Brookes, Aiden"	"Kirby, P A"
"17:00:00"	"2026-05-21"	"Musselburgh"	"Spirit Catcher (IRE)"	"2.00"	"3.26"	"Handicap"	"2"	"6"	"Brookes, Aiden"	"Kirby, P A"
"15:50:00"	"2026-05-21"	"Musselburgh"	"Misemerald (IRE)"	"7.00"	"11.13"	"Handicap"	"6"	"7"	"Brookes, Aiden"	"Kirby, P A"
"16:25:00"	"2026-04-29"	"Musselburgh"	"Spirit Catcher (IRE)"	"2.00"	"3.13"	"Handicap"	"1"	"7"	"Lee, Clifford"	"Kirby, P A"
"17:30:00"	"2025-10-13"	"Musselburgh"	"Lady Bouquet"	"6.00"	"8.8"	"Handicap"	"12"	"14"	"Hardie, Cameron"	"Kirby, P A"
"15:22:00"	"2025-10-13"	"Musselburgh"	"Tokyo Bay (IRE)"	"25.00"	"40"	"Handicap"	"6"	"9"	"Russell, Harry"	"Kirby, P A"
"17:13:00"	"2025-10-01"	"Musselburgh"	"Soul Seeker (IRE)"	"7.00"	"8.48"	"Handicap"	"3"	"6"	"Hart, Jason"	"Kirby, P A"
"17:43:00"	"2025-09-14"	"Musselburgh"	"Misemerald (IRE)"	"4.50"	"6.6"	"Handicap"	"3"	"10"	"Orr, Oisin"	"Kirby, P A"
"17:43:00"	"2025-09-14"	"Musselburgh"	"Unthinkable (IRE)"	"33.00"	"48"	"Handicap"	"9"	"10"	"Hardie, Cameron"	"Kirby, P A"
"17:50:00"	"2025-09-13"	"Musselburgh"	"Himself (IRE)"	"25.00"	"55"	"Handicap"	"5"	"6"	"Hardie, Cameron"	"Kirby, P A"
"20:20:00"	"2025-08-01"	"Musselburgh"	"Red Force One"	"18.00"	"26"	"Handicap"	"1"	"5"	"Fanning, Joe"	"Kirby, P A"
"19:48:00"	"2025-08-01"	"Musselburgh"	"Unthinkable (IRE)"	"16.00"	"19.99"	"Handicap"	"1"	"7"	"Fanning, Joe"	"Kirby, P A"
"15:20:00"	"2024-10-14"	"Musselburgh"	"Achnamara"	"7.00"	"9.8"	"Handicap"	"7"	"7"	"Beasley, Connor"	"Kirby, P A"
"14:10:00"	"2024-08-27"	"Musselburgh"	"Himself (IRE)"	"9.00"	"12.75"	"Handicap Nursery"	"7"	"8"	"Mulrennan, Paul"	"Kirby, P A"
"16:50:00"	"2024-07-23"	"Musselburgh"	"Achnamara"	"2.50"	"3.79"	"Handicap"	"1"	"7"	"Fanning, Joe"	"Kirby, P A"
"15:15:00"	"2024-07-23"	"Musselburgh"	"Peripeteia"	"1.25"	"2.28"	"Non-Handicap"	"1"	"8"	"Fanning, Joe"	"Kirby, P A"
"16:40:00"	"2024-07-03"	"Musselburgh"	"Lord Torranaga (FR)"	"4.00"	"6.01"	"Handicap"	"4"	"7"	"Lee, Clifford"	"Kirby, P A"
"15:00:00"	"2024-07-03"	"Musselburgh"	"Peripeteia"	"4.00"	"5.8"	"Handicap"	"4"	"7"	"Lee, Clifford"	"Kirby, P A"
"20:15:00"	"2024-06-13"	"Musselburgh"	"Fircombe Hall"	"11.00"	"14.5"	"Handicap"	"9"	"9"	"Garritty, Billy"	"Kirby, P A"
"18:40:00"	"2024-06-13"	"Musselburgh"	"Red Force One"	"3.00"	"4.17"	"Handicap"	"1"	"4"	"Beasley, Connor"	"Kirby, P A"
"17:10:00"	"2023-10-16"	"Musselburgh"	"Doctor Mozart (IRE)"	"80.00"	"300"	"Handicap"	"14"	"14"	"Hardie, Cameron"	"Kirby, P A"
"15:35:00"	"2023-10-16"	"Musselburgh"	"Willing To Please"	"3.50"	"5.33"	"Handicap"	"5"	"9"	"Brookes, Aiden"	"Kirby, P A"
"14:35:00"	"2023-10-16"	"Musselburgh"	"Achnamara"	"12.00"	"16.03"	"Seller"	"2"	"7"	"Beasley, Connor"	"Kirby, P A"
"16:50:00"	"2023-09-16"	"Musselburgh"	"Lady Bouquet"	"7.50"	"11"	"Handicap Nursery"	"3"	"9"	"Brookes, Aiden"	"Kirby, P A"
"14:30:00"	"2023-08-30"	"Musselburgh"	"Lady Bouquet"	"18.00"	"25.51"	"Handicap Nursery"	"3"	"9"	"Mullen, Andrew"	"Kirby, P A"
"20:05:00"	"2023-08-29"	"Musselburgh"	"Casa Luna (IRE)"	"16.00"	"26.34"	"Handicap"	"7"	"8"	"Breslin, Andrew"	"Kirby, P A"
"15:20:00"	"2023-08-11"	"Musselburgh"	"Leopolds Rock (IRE)"	"40.00"	"50"	"Handicap"	"7"	"13"	"Breslin, Andrew"	"Kirby, P A"
"19:50:00"	"2023-08-04"	"Musselburgh"	"Willing To Please"	"4.00"	"5.95"	"Non-Handicap"	"5"	"12"	"Breslin, Andrew"	"Kirby, P A"
"15:05:00"	"2023-07-05"	"Musselburgh"	"Bamboo Bay (IRE)"	"9.00"	"14.01"	"Handicap"	"9"	"9"	"Lee, G"	"Kirby, P A"
"19:30:00"	"2023-07-03"	"Musselburgh"	"Robert Johnson"	"1.63"	"2.84"	"Handicap"	"1"	"8"	"Loughnane, Mr Billy"	"Kirby, P A"
"15:50:00"	"2023-05-05"	"Musselburgh"	"Carlos Felix (IRE)"	"2.75"	"4.47"	"Handicap"	"7"	"9"	"Lee, G"	"Kirby, P A"
"16:25:00"	"2022-08-24"	"Musselburgh"	"Caracristi"	"2.25"	"3.78"	"Handicap"	"3"	"9"	"Patzelt, Madigan"	"Kirby, P A"
"19:00:00"	"2022-06-27"	"Musselburgh"	"Red Force One"	"0.91"	"2.04"	"Handicap"	"1"	"7"	"Sexton, Ryan"	"Kirby, P A"
"17:11:00"	"2022-06-04"	"Musselburgh"	"Tommaso (IRE)"	"1.50"	"2.7"	"Handicap"	"2"	"3"	"McDonald, P J"	"Kirby, P A"
"16:41:00"	"2022-06-04"	"Musselburgh"	"Billian (IRE)"	"6.50"	"8"	"Handicap"	"9"	"10"	"McDonald, P J"	"Kirby, P A"
"17:40:00"	"2022-04-27"	"Musselburgh"	"Marilla (IRE)"	"20.00"	"27"	"Handicap"	"4"	"6"	"Sullivan, James P"	"Kirby, P A"
"16:45:00"	"2021-09-12"	"Musselburgh"	"Robert Johnson"	"22.00"	"30"	"Handicap"	"5"	"9"	"Jamin, Pierre-Louis"	"Kirby, P A"
"15:50:00"	"2021-08-25"	"Musselburgh"	"Billian (IRE)"	"16.00"	"25"	"Handicap"	"7"	"7"	"Garritty, Billy"	"Kirby, P A"
"15:10:00"	"2021-08-06"	"Musselburgh"	"Red Force One"	"33.00"	"42"	"Handicap"	"6"	"7"	"Sullivan, James P"	"Kirby, P A"
"17:40:00"	"2021-07-30"	"Musselburgh"	"Lord Torranaga (FR)"	"4.50"	"6.8"	"Handicap"	"6"	"11"	"Barratt-Atkin, Nicholas"	"Kirby, P A"
"17:30:00"	"2021-06-05"	"Musselburgh"	"Sexy Beast"	"4.50"	"6.82"	"Handicap"	"3"	"4"	"Nicholls, Miss M"	"Kirby, P A"
"15:35:00"	"2021-04-03"	"Musselburgh"	"Stargazer (IRE)"	"12.00"	"17.45"	"Handicap"	"5"	"13"	"Stott, Kevin"	"Kirby, P A"
"17:40:00"	"2020-09-27"	"Musselburgh"	"Madeeh"	"22.00"	"32.72"	"Handicap"	"9"	"11"	"Dennis, Phil"	"Kirby, P A"
"21:00:00"	"2020-07-30"	"Musselburgh"	"Madeeh"	"0.80"	"1.92"	"Handicap"	"1"	"7"	"Stott, Kevin"	"Kirby, P A"
"14:50:00"	"2020-07-01"	"Musselburgh"	"Bahkit (IRE)"	"33.00"	"40.7"	"Handicap"	"5"	"7"	"Elliott, Andrew"	"Kirby, P A"
"18:45:00"	"2019-09-14"	"Musselburgh"	"Liberation Day"	"66.00"	"300"	"Handicap"	"11"	"12"	"Elliott, Andrew"	"Kirby, P A"
"19:00:00"	"2019-09-06"	"Musselburgh"	"Pumaflor (IRE)"	"28.00"	"33.67"	"Handicap"	"12"	"14"	"Elliott, Andrew"	"Kirby, P A"
"17:45:00"	"2019-05-13"	"Musselburgh"	"Richard Strauss (IRE)"	"8.00"	"11.5"	"Handicap"	"7"	"8"	"Stott, Kevin"	"Kirby, P A"
"14:25:00"	"2019-05-03"	"Musselburgh"	"Alsvinder"	"25.00"	"45.1"	"Handicap"	"12"	"12"	"Tudhope, Daniel"	"Kirby, P A"
"17:30:00"	"2018-09-07"	"Musselburgh"	"New Britain (USA)"	"18.00"	"26"	"Handicap"	"5"	"9"	"Breslin, Andrew"	"Kirby, P A"
"17:40:00"	"2018-08-03"	"Musselburgh"	"The Resdev Way"	"12.00"	"17.54"	"Handicap"	"9"	"11"	"Newcombe, Henry"	"Kirby, P A"
"16:55:00"	"2016-07-08"	"Musselburgh"	"Kiwayu"	"6.50"	"10.58"	"Handicap"	"6"	"9"	"Mullen, Andrew"	"Kirby, P A"
"18:10:00"	"2016-06-27"	"Musselburgh"	"Perennial (OLD)"	"10.00"	"12.45"	"Handicap"	"4"	"10"	"Scott, Rowan"	"Kirby, P A"
"18:10:00"	"2016-06-27"	"Musselburgh"	"Goldan Jess (IRE)"	"25.00"	"34"	"Handicap"	"10"	"10"	"Butterfield, Mr J"	"Kirby, P A"
"14:35:00"	"2016-06-11"	"Musselburgh"	"Pass Muster"	"33.00"	"75.15"	"Handicap"	"12"	"13"	"Makin, Phillip"	"Kirby, P A"
"20:10:00"	"2016-05-27"	"Musselburgh"	"Triple Eight (IRE)"	"10.00"	"15"	"Handicap"	"3"	"7"	"Haynes, Joey"	"Kirby, P A"
"20:10:00"	"2016-05-27"	"Musselburgh"	"Pass Muster"	"11.00"	"12.98"	"Handicap"	"5"	"7"	"Dennis, Phil"	"Kirby, P A"
"20:10:00"	"2016-05-27"	"Musselburgh"	"Discay"	"25.00"	"42"	"Handicap"	"7"	"7"	"McDonald, P J"	"Kirby, P A"
"15:30:00"	"2016-04-24"	"Musselburgh"	"Pass Muster"	"14.00"	"20.52"	"Handicap"	"4"	"10"	"Dennis, Phil"	"Kirby, P A"
"16:30:00"	"2015-08-26"	"Musselburgh"	"Rocky Two (IRE)"	"12.00"	"14.5"	"Handicap"	"5"	"8"	"Fentiman, Duran"	"Kirby, P A"
"16:00:00"	"2015-08-26"	"Musselburgh"	"Quadriga (IRE)"	"18.00"	"22"	"Handicap"	"9"	"9"	"Fentiman, Duran"	"Kirby, P A"
"16:45:00"	"2015-07-21"	"Musselburgh"	"Pass Muster"	"11.00"	"13.79"	"Handicap"	"2"	"8"	"Lee, G"	"Kirby, P A"
"14:15:00"	"2015-06-13"	"Musselburgh"	"Pass Muster"	"14.00"	"19.29"	"Handicap"	"9"	"11"	"Fanning, Joe"	"Kirby, P A"
"20:10:00"	"2015-05-22"	"Musselburgh"	"Perennial (OLD)"	"9.00"	"13.03"	"Handicap"	"8"	"10"	"Haynes, Joey"	"Kirby, P A"
"18:40:00"	"2015-05-22"	"Musselburgh"	"Rocky Two (IRE)"	"9.00"	"11.52"	"Handicap"	"9"	"10"	"Hamilton, Tony"	"Kirby, P A"
"14:00:00"	"2015-05-11"	"Musselburgh"	"Perennial (OLD)"	"3.00"	"4.34"	"Handicap"	"2"	"8"	"Walker, Mr S"	"Kirby, P A"
"15:25:00"	"2015-05-01"	"Musselburgh"	"Perennial (OLD)"	"10.00"	"11.5"	"Handicap"	"3"	"9"	"Hamilton, Tony"	"Kirby, P A"
"15:25:00"	"2015-05-01"	"Musselburgh"	"Rocky Two (IRE)"	"5.50"	"6.8"	"Handicap"	"7"	"9"	"Fanning, Joe"	"Kirby, P A"
"14:30:00"	"2014-10-11"	"Musselburgh"	"Iftikaar (IRE)"	"8.00"	"10.5"	"Handicap Seller"	"12"	"12"	"Fentiman, Duran"	"Kirby, P A"
"16:40:00"	"2014-09-15"	"Musselburgh"	"Iftikaar (IRE)"	"6.00"	"7.02"	"Handicap"	"7"	"11"	"Tudhope, Daniel"	"Kirby, P A"
"16:10:00"	"2014-09-15"	"Musselburgh"	"Pass Muster"	"3.50"	"5.1"	"Handicap"	"3"	"5"	"Makin, Phillip"	"Kirby, P A"
"17:35:00"	"2014-08-20"	"Musselburgh"	"Rocky Two (IRE)"	"6.00"	"8.4"	"Handicap"	"7"	"9"	"Dennis, Phil"	"Kirby, P A"
"15:55:00"	"2014-08-20"	"Musselburgh"	"Stopped Out"	"7.00"	"8.04"	"Handicap"	"5"	"8"	"Norton, Francis"	"Kirby, P A"
"16:30:00"	"2014-08-08"	"Musselburgh"	"Rocky Two (IRE)"	"3.00"	"4.9"	"Handicap"	"3"	"7"	"Fanning, Joe"	"Kirby, P A"
"15:30:00"	"2014-08-08"	"Musselburgh"	"Just Paul (IRE)"	"5.50"	"8"	"Handicap"	"4"	"9"	"McDonald, P J"	"Kirby, P A"
