RTime	Date	track	Qualifier	Odds_Numeric	Odds_Exchange	Race_Type	Position	Runners	Jockey	Trainer	
"18:51:00"	"2026-07-21"	"Salisbury"	"High Tower"	"2.25"	"4"	"Novices"	"3"	"5"	"Loughnane, Mr Billy"	"Boughey, George"
"18:30:00"	"2026-07-20"	"Beverley"	"Perryston"	"8.50"	"13.16"	"Maiden"	"10"	"11"	"Stott, Kevin"	"Ryan, K A"
"14:40:00"	"2026-07-19"	"Curragh"	"Admired Beauty (IRE)"	"14.00"	"28"	"Maiden"	"2"	"9"	"McDonogh, D P"	"Bolger, J S"
"13:40:00"	"2026-07-19"	"Curragh"	"Star Above Me (IRE)"	"12.00"	"14.52"	"Maiden"	"2"	"11"	"Slattery, A J"	"Slattery, Andrew"
"16:47:00"	"2026-07-18"	"Newbury"	"Untouchable (IRE)"	"3.00"	"4.7"	"Novices"	"8"	"10"	"Egan, David"	"Foy, Kevin"
"14:30:00"	"2026-07-18"	"Newmarket (July)"	"Flooding (IRE)"	"2.25"	"3.49"	"Maiden"	"2"	"10"	"Ghiani, Marco"	"Botti, M"
"17:15:00"	"2026-07-17"	"Newmarket (July)"	"Graceful Song (USA)"	"0.91"	"1.97"	"Novices"	"1"	"7"	"Loughnane, Mr Billy"	"Appleby, Charlie"
"15:00:00"	"2026-07-17"	"Newbury"	"Force Of Light"	"3.33"	"6"	"Novices"	"5"	"12"	"Buick, William"	"Appleby, Charlie"
"14:52:00"	"2026-07-17"	"Nottingham"	"Tawakal (FR)"	"0.44"	"1.48"	"Maiden"	"1"	"5"	"Doyle, James"	"Crisford, Simon"
"17:45:00"	"2026-07-16"	"Epsom"	"Palace Legacy"	"6.00"	"7.4"	"Maiden"	"3"	"5"	"Marquand, Tom"	"Tate, James"
"16:20:00"	"2026-07-16"	"Leopardstown"	"This That"	"5.50"	"11.5"	"Maiden"	"4"	"11"	"Keane, C T"	"Lyons, G M"
"18:50:00"	"2026-07-13"	"Windsor"	"Market Leader (IRE)"	"0.80"	"1.89"	"Novices"	"3"	"9"	"Doyle, James"	"Burke, K R"
"18:20:00"	"2026-07-13"	"Windsor"	"Ferrystream (IRE)"	"5.50"	"7.93"	"Novices"	"1"	"12"	"Murphy, Oisin"	"Chapple-Hyam, Jane"
"13:48:00"	"2026-07-11"	"Navan"	"The Pipeman (IRE)"	"16.00"	"22.91"	"Maiden"	"2"	"17"	"Lordan, W M"	"Lupini, Miss Natalia"
"17:15:00"	"2026-07-10"	"Chester"	"Regency Royal (GER)"	"3.00"	"5.69"	"Novices"	"2"	"12"	"McDonald, P J"	"Balding, A M"
"16:10:00"	"2026-07-10"	"Newmarket (July)"	"Desert Smoke"	"8.50"	"12.23"	"Maiden"	"6"	"11"	"Murphy, Oisin"	"Palmer, Hugo"
"16:10:00"	"2026-07-10"	"Newmarket (July)"	"Pure Majesty (IRE)"	"11.00"	"12"	"Maiden"	"10"	"11"	"Marquand, Tom"	"Haggas, W J"
"18:17:00"	"2026-07-09"	"Newbury"	"Wolf Bay"	"16.00"	"25.5"	"Novices"	"11"	"18"	"Ryan, Rossa"	"King, A"
"17:13:00"	"2026-07-09"	"Newbury"	"Mashooga"	"5.00"	"9.2"	"Novices"	"1"	"11"	"Fisher, Taylor"	"Knight, W J"
"16:50:00"	"2026-07-09"	"Leopardstown"	"Maire Rua"	"1.63"	"3.1"	"Maiden"	"1"	"13"	"Keane, C T"	"Lyons, G M"
"16:50:00"	"2026-07-09"	"Leopardstown"	"Bellesque (IRE)"	"3.50"	"6.2"	"Maiden"	"2"	"13"	"McMonagle, Dylan B"	"OBrien, Joseph Patrick"
"16:10:00"	"2026-07-09"	"Newmarket (July)"	"Peaceful Charm (FR)"	"1.10"	"2.29"	"Maiden"	"4"	"9"	"Buick, William"	"Appleby, Charlie"
"14:10:00"	"2026-07-09"	"Doncaster"	"Ottoman Chief"	"1.88"	"3.1"	"Novices"	"5"	"7"	"Loughnane, Mr Billy"	"Appleby, Charlie"
"17:40:00"	"2026-07-08"	"Fairyhouse"	"Supreme Lord (IRE)"	"2.50"	"4.1"	"Maiden"	"3"	"8"	"OConnor, Donagh"	"Aguiar, Robson"
"18:09:00"	"2026-07-06"	"Ripon"	"Spirit Of Lyra (IRE)"	"4.50"	"6.57"	"Novices"	"4"	"11"	"Scott, Rowan"	"Knight, W J"
"14:41:00"	"2026-07-05"	"Ayr"	"Instant Force (IRE)"	"0.44"	"1.49"	"Maiden"	"2"	"4"	"Lee, Clifford"	"Burke, K R"
"13:22:00"	"2026-07-04"	"Naas"	"Concorde Landed (IRE)"	"1.63"	"2.8"	"Maiden"	"1"	"7"	"Lee, W J"	"Twomey, P"
"18:30:00"	"2026-07-03"	"Beverley"	"Tropical Crown (IRE)"	"8.00"	"8.36"	"Novices"	"1"	"7"	"Jamin, Pierre-Louis"	"Burke, K R"
"18:30:00"	"2026-07-03"	"Beverley"	"Nightbloom (IRE)"	"3.00"	"4.3"	"Novices"	"6"	"7"	"Egan, David"	"Foy, Kevin"
"15:00:00"	"2026-07-03"	"Sandown"	"The Balearic Sun (IRE)"	"5.00"	"6.49"	"Novices"	"9"	"10"	"Crouch, Hector"	"Beckett, R M"
"14:00:00"	"2026-07-03"	"Doncaster"	"Launch Sequence (IRE)"	"3.33"	"4.9"	"Novices"	"3"	"11"	"James, S H"	"Burke, K R"
"19:25:00"	"2026-07-02"	"Newbury"	"Pride Of Toledo (IRE)"	"5.50"	"10"	"Novices"	"5"	"10"	"Probert, David"	"Cox, C G"
"18:50:00"	"2026-07-02"	"Newbury"	"Marsala (IRE)"	"8.00"	"12.66"	"Novices"	"4"	"13"	"Crouch, Hector"	"Beckett, R M"
"15:09:00"	"2026-07-02"	"Yarmouth"	"Cant Stop"	"4.00"	"6.65"	"Maiden"	"2"	"4"	"Osborne, Saffie"	"Spencer, Richard"
"14:30:00"	"2026-07-02"	"Nottingham"	"Ash Tree (IRE)"	"3.00"	"5.2"	"Maiden"	"1"	"6"	"Fallon, Cieren"	"Chapple-Hyam, Jane"
"14:30:00"	"2026-07-02"	"Nottingham"	"Grey Tamam (IRE)"	"5.50"	"7.2"	"Maiden"	"3"	"6"	"Lee, Clifford"	"Tate, James"
"18:33:00"	"2026-07-01"	"Bath"	"Soldiers Echo (IRE)"	"12.00"	"14.82"	"Novices"	"7"	"11"	"Leavy, Mr Joe"	"Palmer, Hugo"
"17:05:00"	"2026-07-01"	"Fairyhouse"	"Crayons In The Sky"	"12.00"	"20"	"Non-Handicap"	"2"	"8"	"Lee, W J"	"Thorne, Stephen"
"17:30:00"	"2026-06-30"	"Roscommon"	"Ballyskeagh (IRE)"	"4.00"	"6.38"	"Maiden"	"5"	"15"	"McMonagle, Dylan B"	"OBrien, Joseph Patrick"
"15:07:00"	"2026-06-30"	"Salisbury"	"Keep Grating (IRE)"	"16.00"	"23.14"	"Novices"	"6"	"11"	"Levey, S M"	"Hannon (Jnr), Richard"
"15:07:00"	"2026-06-30"	"Salisbury"	"Calendar Boy (IRE)"	"22.00"	"30"	"Novices"	"10"	"11"	"Hutchinson, Callum"	"Houghton, Eve Johnson"
"14:07:00"	"2026-06-30"	"Salisbury"	"Breacher"	"12.00"	"15.11"	"Maiden"	"1"	"8"	"Edmunds, Lewis"	"Muir, W R"
"14:07:00"	"2026-06-30"	"Salisbury"	"Squadron"	"0.67"	"1.87"	"Maiden"	"2"	"8"	"Keane, C T"	"Beckett, R M"
"18:30:00"	"2026-06-29"	"Windsor"	"Desert Legend (IRE)"	"10.00"	"14.5"	"Novices"	"3"	"11"	"Levey, S M"	"Hannon (Jnr), Richard"
"13:20:00"	"2026-06-27"	"York"	"Washington Royale"	"5.50"	"7.72"	"Novices"	"4"	"11"	"Rawlinson, Ali"	"Appleby, M"
"16:45:00"	"2026-06-26"	"Newmarket (July)"	"Acting Lady (IRE)"	"0.83"	"1.94"	"Novices"	"3"	"3"	"Loughnane, Mr Billy"	"Appleby, Charlie"
"16:33:00"	"2026-06-26"	"Curragh"	"Anchor Road (IRE)"	"4.00"	"5.98"	"Maiden"	"5"	"12"	"Keane, C T"	"Lyons, G M"
"11:00:00"	"2026-06-26"	"Yarmouth"	"Decem Carolinae"	"14.00"	"17.36"	"Maiden"	"6"	"13"	"Leavy, Mr Joe"	"Jones, Jack"
"12:00:00"	"2026-06-25"	"Nottingham"	"Chan Noir"	"6.00"	"7.4"	"Maiden"	"1"	"8"	"Davies, Harry"	"Chapple-Hyam, Jane"
"12:00:00"	"2026-06-25"	"Nottingham"	"Beechwood Glory (IRE)"	"33.00"	"60"	"Maiden"	"5"	"8"	"Sayette, B D L"	"Butler, John"
"12:00:00"	"2026-06-25"	"Nottingham"	"Supreme Star (IRE)"	"18.00"	"21.98"	"Maiden"	"6"	"8"	"Ghiani, Marco"	"Botti, M"
"10:45:00"	"2026-06-25"	"Newmarket (July)"	"Etienne"	"3.50"	"5.4"	"Novices"	"2"	"6"	"Egan, David"	"Spencer, Richard"
"15:00:00"	"2026-06-24"	"Carlisle"	"Mia Fantasia (IRE)"	"3.33"	"5.18"	"Maiden"	"1"	"11"	"Orr, Oisin"	"Palmer, Hugo"
"15:00:00"	"2026-06-24"	"Carlisle"	"Telegraphic"	"18.00"	"30"	"Maiden"	"4"	"11"	"Beasley, Connor"	"Johnston, Charlie"
"14:00:00"	"2026-06-24"	"Carlisle"	"Louis The Fifth (IRE)"	"1.75"	"3.14"	"Maiden"	"3"	"4"	"Rodriguez, Callum"	"Bell, M L W"
"17:17:00"	"2026-06-23"	"Newbury"	"Sugar Yes Please"	"12.00"	"19.09"	"Novices"	"4"	"10"	"Bishop, Charles"	"Houghton, Eve Johnson"
"18:15:00"	"2026-06-22"	"Windsor"	"Flann Sunna (IRE)"	"3.50"	"5.31"	"Maiden"	"1"	"13"	"Mitchell, Jack"	"Crisford, Simon"
"18:15:00"	"2026-06-22"	"Windsor"	"Perfect Nation (IRE)"	"1.50"	"3"	"Maiden"	"2"	"13"	"Loughnane, Mr Billy"	"Boughey, George"
"18:15:00"	"2026-06-22"	"Windsor"	"Public Affection (FR)"	"10.00"	"13.25"	"Maiden"	"6"	"13"	"Dawson, R"	"Cole, Oliver"
"17:48:00"	"2026-06-20"	"Doncaster"	"Coral Cove (FR)"	"6.00"	"9.2"	"Maiden"	"2"	"13"	"Hardie, Cameron"	"Owen, J P"
"17:48:00"	"2026-06-20"	"Doncaster"	"Star Martini (IRE)"	"4.00"	"5.95"	"Maiden"	"4"	"13"	"Keenan, Darragh"	"Ellison, B"
"17:48:00"	"2026-06-20"	"Doncaster"	"Minnal"	"14.00"	"18"	"Maiden"	"6"	"13"	"Hogan, D E"	"Simcock, D M"
"14:30:00"	"2026-06-20"	"Ascot"	"Through The Years (IRE)"	"25.00"	"32"	"Non-Handicap"	"16"	"21"	"Velazquez, J R"	"Ward, Wesley"
"13:48:00"	"2026-06-20"	"Ayr"	"Savoy Blue (IRE)"	"20.00"	"23.95"	"Maiden"	"6"	"6"	"Mulrennan, Paul"	"Goldie, J S"
"17:10:00"	"2026-06-19"	"Down Royal"	"Quinn Blue (IRE)"	"9.00"	"17"	"Maiden"	"7"	"8"	"Roche, L F"	"OCallaghan, M D"
"16:51:00"	"2026-06-19"	"Newmarket (July)"	"Musical Times (IRE)"	"1.00"	"2.18"	"Novices"	"1"	"9"	"Lloyd, Zac"	"Appleby, Charlie"
"16:35:00"	"2026-06-18"	"Leopardstown"	"Miss Ellie Mae (IRE)"	"3.00"	"5.7"	"Non-Handicap"	"3"	"10"	"Carroll, G F"	"Cromwell, Gavin Patrick"
"16:35:00"	"2026-06-18"	"Leopardstown"	"Tosca No Candis (IRE)"	"5.50"	"8.11"	"Non-Handicap"	"5"	"10"	"OConnor, Donagh"	"Aguiar, Robson"
"16:35:00"	"2026-06-18"	"Leopardstown"	"Miss Cornelia (IRE)"	"20.00"	"24"	"Non-Handicap"	"6"	"10"	"Coen, Ben M"	"Murphy, Joseph G"
"14:15:00"	"2026-06-18"	"Ripon"	"Persazz (IRE)"	"4.50"	"6.6"	"Novices"	"1"	"11"	"Morris, Luke"	"Knight, W J"
"14:15:00"	"2026-06-18"	"Ripon"	"Johns Power"	"18.00"	"25"	"Novices"	"10"	"11"	"Mason, Joanna"	"Fell, R / Murray, S"
"14:15:00"	"2026-06-18"	"Ripon"	"Wong Fei Hong (IRE)"	"12.00"	"18"	"Novices"	"11"	"11"	"Winn, Mark"	"OMeara, D"
"14:05:00"	"2026-06-18"	"Yarmouth"	"Blue Flight"	"9.00"	"14"	"Maiden"	"1"	"10"	"Muscutt, D"	"Fanshawe, J R"
"14:05:00"	"2026-06-18"	"Yarmouth"	"Dannahue (IRE)"	"0.62"	"1.73"	"Maiden"	"2"	"10"	"Planas, Connor"	"Appleby, Charlie"
"18:00:00"	"2026-06-15"	"Windsor"	"Minster Boy (IRE)"	"14.00"	"25.46"	"Maiden"	"4"	"13"	"Clutterbuck, Rhys"	"Houghton, Eve Johnson"
"18:00:00"	"2026-06-15"	"Windsor"	"Star Bayside Boy (IRE)"	"5.50"	"8.01"	"Maiden"	"11"	"13"	"Loughnane, Mr Billy"	"Hughes, Richard"
"13:30:00"	"2026-06-15"	"Wetherby"	"Starlight Mirage (IRE)"	"0.62"	"1.72"	"Maiden"	"1"	"7"	"Lee, Clifford"	"Burke, K R"
"15:14:00"	"2026-06-14"	"Salisbury"	"Sonny Parvenue (FR)"	"1.88"	"3.28"	"Novices"	"1"	"11"	"Dobbs, Pat"	"Hannon (Jnr), Richard"
"15:14:00"	"2026-06-14"	"Salisbury"	"Weekend Roar (IRE)"	"5.00"	"7.16"	"Novices"	"3"	"11"	"Leavy, Mr Joe"	"Palmer, Hugo"
"14:07:00"	"2026-06-14"	"Cork"	"Argentarius"	"6.00"	"10"	"Maiden"	"2"	"14"	"McDonogh, D P"	"Murphy, Daniel"
"14:07:00"	"2026-06-14"	"Cork"	"New Bond Street"	"0.50"	"1.59"	"Maiden"	"5"	"14"	"Lee, W J"	"Twomey, P"
"18:30:00"	"2026-06-13"	"Leicester"	"Sheephavenbay"	"22.00"	"23.9"	"Maiden"	"7"	"8"	"Fraser, Kaiya"	"Horton, James"
"18:00:00"	"2026-06-13"	"Leicester"	"Akaraka"	"6.50"	"8.69"	"Maiden"	"7"	"9"	"Coakley, Ross"	"Bell, M L W"
"16:15:00"	"2026-06-13"	"York"	"Ten Clarets (IRE)"	"7.50"	"11.05"	"Maiden"	"4"	"7"	"Lee, Clifford"	"Burke, K R"
"13:55:00"	"2026-06-13"	"Bath"	"Fillipas (IRE)"	"8.50"	"10.89"	"Novices"	"2"	"5"	"Keenan, Darragh"	"Millman, B R"
"13:55:00"	"2026-06-13"	"Bath"	"Naval Cop"	"3.33"	"7.48"	"Novices"	"4"	"5"	"Hutchinson, Callum"	"Balding, A M"
"17:32:00"	"2026-06-12"	"Goodwood"	"Polgaria"	"33.00"	"46"	"Maiden"	"8"	"8"	"Edmunds, Lewis"	"Teal, R A"
"16:27:00"	"2026-06-12"	"Fairyhouse"	"Trean (IRE)"	"2.00"	"3.4"	"Maiden"	"3"	"17"	"Lee, W J"	"Twomey, P"
"16:27:00"	"2026-06-12"	"Fairyhouse"	"Elyatta (IRE)"	"22.00"	"40"	"Maiden"	"10"	"17"	"Keane, C T"	"Meade, Noel"
"16:15:00"	"2026-06-12"	"Gowran Park"	"Premier View (IRE)"	"11.00"	"19.7"	"Maiden"	"8"	"9"	"Whelan, R P"	"Bromhead, Henry De"
"14:48:00"	"2026-06-12"	"Sandown"	"Kings Welcome"	"0.91"	"2.02"	"Maiden"	"2"	"7"	"Buick, William"	"Appleby, Charlie"
"14:48:00"	"2026-06-12"	"Sandown"	"Kaito"	"4.00"	"6.2"	"Maiden"	"7"	"7"	"Loughnane, Mr Billy"	"Boughey, George"
"14:02:00"	"2026-06-12"	"Chester"	"Zambezi Shark"	"14.00"	"22"	"Novices"	"5"	"9"	"Fallon, Cieren"	"Williams, S C"
"13:08:00"	"2026-06-12"	"Sandown"	"Mysterious Times"	"2.00"	"3.32"	"Novices"	"3"	"9"	"Buick, William"	"Appleby, Charlie"
"13:08:00"	"2026-06-12"	"Sandown"	"Princess Ivy (IRE)"	"14.00"	"19.4"	"Novices"	"9"	"9"	"Dobbs, Pat"	"Hannon (Jnr), Richard"
"17:30:00"	"2026-06-11"	"Leopardstown"	"Epilogue (IRE)"	"11.00"	"11.28"	"Maiden"	"2"	"8"	"Coen, Ben M"	"McLoughlin, Daniel"
"17:30:00"	"2026-06-11"	"Leopardstown"	"Cashel Queen (IRE)"	"4.00"	"4.67"	"Maiden"	"3"	"8"	"Ryan, Gavin"	"Obrien, Donnacha"
"17:30:00"	"2026-06-11"	"Leopardstown"	"Lily Bear (IRE)"	"3.50"	"4.12"	"Maiden"	"7"	"8"	"McCullagh, N G"	"Grassick, M C"
"14:20:00"	"2026-06-11"	"Newbury"	"Jimtrott (IRE)"	"4.50"	"5.93"	"Novices"	"2"	"9"	"Bishop, Charles"	"Houghton, Eve Johnson"
"14:20:00"	"2026-06-11"	"Newbury"	"Herbert Hall (IRE)"	"6.00"	"8.82"	"Novices"	"9"	"9"	"Murphy, Oisin"	"Meehan, B J"
"19:00:00"	"2026-06-10"	"Hamilton"	"Royal Heritage"	"0.30"	"1.31"	"Maiden"	"1"	"5"	"Doyle, James"	"Jehani, H Al"
"14:48:00"	"2026-06-09"	"Salisbury"	"Flying Pirate (IRE)"	"4.00"	"7.43"	"Novices"	"1"	"11"	"Bishop, Charles"	"Houghton, Eve Johnson"
"14:48:00"	"2026-06-09"	"Salisbury"	"Aphra Behn"	"9.00"	"12.96"	"Novices"	"3"	"11"	"Greatrex, Edward"	"Beckett, R M"
"14:18:00"	"2026-06-09"	"Salisbury"	"Undiscovered (IRE)"	"0.83"	"2.14"	"Novices"	"1"	"11"	"Ryan, Rossa"	"Beckett, R M"
"14:18:00"	"2026-06-09"	"Salisbury"	"Foscarini (IRE)"	"7.00"	"8.4"	"Novices"	"5"	"11"	"Bishop, Charles"	"Houghton, Eve Johnson"
"14:18:00"	"2026-06-09"	"Salisbury"	"Secret Society (IRE)"	"8.00"	"10.87"	"Novices"	"6"	"11"	"Shoemark, Kieran"	"Cox, C G"
"17:39:00"	"2026-06-08"	"Windsor"	"Roxelina"	"1.38"	"2.53"	"Novices"	"3"	"10"	"Egan, David"	"Foy, Kevin"
"17:39:00"	"2026-06-08"	"Windsor"	"Phillipa"	"11.00"	"15.6"	"Novices"	"9"	"10"	"Mitchell, Jack"	"Horton, James"
"14:45:00"	"2026-06-08"	"Carlisle"	"Light Of Dawn"	"0.83"	"1.97"	"Novices"	"1"	"4"	"Doyle, James"	"Burke, K R"
"14:00:00"	"2026-06-08"	"Leicester"	"Wells Fargos Envoy"	"16.00"	"18.48"	"Maiden"	"8"	"10"	"Fentiman, Duran"	"Easterby, T D"
"14:00:00"	"2026-06-08"	"Leicester"	"See Amna"	"4.00"	"6.27"	"Maiden"	"10"	"10"	"Bishop, Charles"	"Houghton, Eve Johnson"
"15:00:00"	"2026-06-07"	"Goodwood"	"Cavan Lady"	"3.00"	"4.54"	"Seller"	"3"	"5"	"Marsh, Finley"	"Hughes, Richard"
"14:25:00"	"2026-06-07"	"Goodwood"	"The Harv (IRE)"	"0.83"	"2.02"	"Novices"	"1"	"6"	"Murphy, Oisin"	"OCallaghan, M D"
"13:07:00"	"2026-06-07"	"Navan"	"Spirit Of Mann"	"1.75"	"2.88"	"Maiden"	"5"	"9"	"Keane, C T"	"OCallaghan, M D"
"17:47:00"	"2026-06-06"	"Chepstow"	"Big Hitter (IRE)"	"12.00"	"13.96"	"Maiden"	"2"	"9"	"Osborne, Saffie"	"Osborne, J A"
"17:35:00"	"2026-06-05"	"Bath"	"South West (IRE)"	"5.00"	"7.72"	"Maiden"	"9"	"11"	"Marsh, Finley"	"Hughes, Richard"
"17:30:00"	"2026-06-04"	"Leopardstown"	"Ibelieveicanfly (USA)"	"2.00"	"3.18"	"Maiden"	"4"	"10"	"Moore, Ryan"	"OBrien, A P"
"17:30:00"	"2026-06-04"	"Leopardstown"	"Alpine Wedding (IRE)"	"5.00"	"7"	"Maiden"	"5"	"10"	"Lee, W J"	"Twomey, P"
"17:30:00"	"2026-06-04"	"Leopardstown"	"Honey Deuce (FR)"	"14.00"	"22.19"	"Maiden"	"6"	"10"	"Heffernan, J A"	"Stack, J A"
"14:42:00"	"2026-06-04"	"Wetherby"	"Someone To Love (IRE)"	"14.00"	"22.31"	"Novices"	"5"	"9"	"Gray, S A"	"Ryan, K A"
"14:42:00"	"2026-06-04"	"Wetherby"	"Isabella Blue (IRE)"	"2.75"	"4.26"	"Novices"	"7"	"9"	"Hart, Jason"	"Quinn, J J"
"18:10:00"	"2026-06-03"	"Curragh"	"Celeron"	"18.00"	"19.66"	"Maiden"	"1"	"13"	"Powell, J A"	"OCallaghan, M D"
"18:10:00"	"2026-06-03"	"Curragh"	"Thatsanotherstory"	"22.00"	"26.95"	"Maiden"	"9"	"13"	"Lee, W J"	"Oliver, Andrew"
"18:10:00"	"2026-06-03"	"Curragh"	"Captain James Cook"	"3.33"	"4.9"	"Maiden"	"12"	"13"	"Moore, Ryan"	"OBrien, A P"
"17:40:00"	"2026-06-03"	"Curragh"	"Giant Sequoia (USA)"	"0.44"	"1.44"	"Maiden"	"3"	"6"	"Moore, Ryan"	"OBrien, A P"
"15:18:00"	"2026-06-03"	"Nottingham"	"Senorita Bonita (IRE)"	"0.91"	"2.05"	"Maiden"	"1"	"10"	"Murphy, Oisin"	"Crisford, Simon"
"15:18:00"	"2026-06-03"	"Nottingham"	"Terminology"	"7.00"	"8.11"	"Maiden"	"3"	"10"	"Doyle, James"	"Watson, Archie"
"15:18:00"	"2026-06-03"	"Nottingham"	"Queen Of Christmas (IRE)"	"3.50"	"5.96"	"Maiden"	"5"	"10"	"Lee, Clifford"	"Burke, K R"
"15:18:00"	"2026-06-02"	"Pontefract"	"Boleto (IRE)"	"5.00"	"6.32"	"Maiden"	"1"	"7"	"Rodriguez, Callum"	"Cox, C G"
"15:18:00"	"2026-06-02"	"Pontefract"	"Raslan"	"1.50"	"2.92"	"Maiden"	"7"	"7"	"Orr, Oisin"	"Fahey, R A"
"18:15:00"	"2026-06-01"	"Windsor"	"Space Dreamer (IRE)"	"14.00"	"17.41"	"Novices"	"5"	"10"	"Mitchell, Jack"	"Sangster, Ollie"
"17:40:00"	"2026-06-01"	"Windsor"	"My Boo Boo"	"8.00"	"9.52"	"Novices"	"2"	"10"	"Leavy, Mr Joe"	"Toomey, Brian"
"17:40:00"	"2026-06-01"	"Windsor"	"Chianti"	"1.88"	"3.5"	"Novices"	"5"	"10"	"Jamin, Pierre-Louis"	"Watson, Archie"
"14:15:00"	"2026-06-01"	"Newbury"	"Desert Sands (IRE)"	"16.00"	"22.56"	"Maiden"	"6"	"12"	"Shoemark, Kieran"	"Mohammed, Ismail"
"14:15:00"	"2026-06-01"	"Newbury"	"Please Dont Go (IRE)"	"4.00"	"5.96"	"Maiden"	"10"	"12"	"Marsh, Finley"	"Hughes, Richard"
