RTime	Date	track	Qualifier	Odds_Numeric	Odds_Exchange	Race_Type	Position	Runners	Jockey	Trainer	
"16:00:00"	"2026-06-30"	"Musselburgh"	"Diamont Katie (IRE)"	"6.00"	"8.8"	"Handicap"	"2"	"8"	"Lee, Clifford"	"Burke, K R"
"15:00:00"	"2026-06-30"	"Musselburgh"	"Strength of Spirit (IRE)"	"6.00"	"9"	"Handicap"	"4"	"9"	"James, S H"	"Burke, K R"
"16:10:00"	"2026-06-06"	"Musselburgh"	"Strength of Spirit (IRE)"	"2.25"	"3.35"	"Handicap"	"3"	"7"	"Mulrennan, Paul"	"Burke, K R"
"16:45:00"	"2026-04-12"	"Musselburgh"	"Samra Green (IRE)"	"4.00"	"5.8"	"Handicap"	"2"	"11"	"James, S H"	"Burke, K R"
"16:45:00"	"2026-04-12"	"Musselburgh"	"Dunkeld Dreamer (IRE)"	"8.50"	"10.5"	"Handicap"	"5"	"11"	"Jamin, Pierre-Louis"	"Burke, K R"
"15:05:00"	"2026-04-04"	"Musselburgh"	"Gentle Warrior (IRE)"	"11.00"	"14"	"Handicap"	"10"	"13"	"Osborne, Saffie"	"Burke, K R"
"13:25:00"	"2026-04-04"	"Musselburgh"	"Strength of Spirit (IRE)"	"4.00"	"5.8"	"Handicap"	"1"	"6"	"James, S H"	"Burke, K R"
"15:00:00"	"2025-08-27"	"Musselburgh"	"Dinamo (IRE)"	"7.50"	"9.4"	"Handicap Nursery"	"4"	"6"	"Jamin, Pierre-Louis"	"Burke, K R"
"17:00:00"	"2025-07-22"	"Musselburgh"	"Arbitration (IRE)"	"2.00"	"3.35"	"Handicap"	"3"	"8"	"Lee, Clifford"	"Burke, K R"
"15:00:00"	"2025-07-01"	"Musselburgh"	"Castle Stuart (IRE)"	"3.33"	"5.13"	"Handicap"	"1"	"6"	"James, S H"	"Burke, K R"
"15:50:00"	"2025-06-07"	"Musselburgh"	"City Of God (IRE)"	"6.00"	"7.4"	"Handicap"	"8"	"8"	"James, S H"	"Burke, K R"
"15:35:00"	"2025-04-19"	"Musselburgh"	"Aimeric"	"7.50"	"10.16"	"Handicap"	"2"	"14"	"Lee, Clifford"	"Burke, K R"
